527,41,Yes,100,1,0,54,,,,,,
528,41,No,100,3,0,54,,,,,,
529,42,Small,101,1,34,55,,,,,,
530,42,Medium,101,1,112.5,55,,,,,,
531,42,Large,101,1,345,56,,,,,,
532,43,0 times,102,2,0,56,,,,,,
533,43,1 times,102,2,1,56,,,,,,
534,43,2 times,102,2,2,56,,,,,,
535,43,3 times,102,2,3,56,,,,,,
536,43,4 times,102,2,4,56,,,,,,
537,43,5 times,102,2,5,56,,,,,,
538,43,6 times,102,2,6,56,,,,,,
539,43,7 times,102,2,7,56,,,,,,
540,43,8 times,102,2,8,56,,,,,,
541,43,9 times,102,2,9,56,,,,,,
542,43,10 times,102,2,10,56,,,,,,
543,44,Yes,104,1,22.4,56,,,,,,
544,44,No,104,1,0,56,,,,,,
545,45,Yes,105,1,0,56,,,,,,
546,45,No,105,4,0,56,,,,,,
547,46,Yes,106,3,46.5,56,,,,,,
548,46,No,106,3,0,56,,,,,,
549,47,Yes,109,1,0,56,,,,,,
550,47,No,109,1,0,56,,,,,,
551,48,Yes,110,1,0,56,,,,,,
552,48,No,110,10,0,56,,,,,,
553,49,0 litres,111,9,0,56,,,,,,
554,49,1 litres,111,9,1,56,,,,,,
555,49,2 litres,111,9,2,56,,,,,,
556,49,3 litres,111,9,3,56,,,,,,
557,49,4 litres,111,9,4,56,,,,,,
558,49,5 litres,111,9,5,56,,,,,,
559,49,6 litres,111,9,6,56,,,,,,
560,49,7 litres,111,9,7,56,,,,,,
561,49,8 litres,111,9,8,56,,,,,,
562,49,9 litres,111,9,9,56,,,,,,
563,49,10 litres,111,9,10,56,,,,,,
564,49,11 litres,111,9,11,56,,,,,,
565,49,12 litres,111,9,12,56,,,,,,
566,49,13 litres,111,9,13,56,,,,,,
567,49,14 litres,111,9,14,56,,,,,,
568,49,15 litres,111,9,15,56,,,,,,
569,49,16 litres,111,9,16,56,,,,,,
570,49,17 litres,111,9,17,56,,,,,,
571,49,18 litres,111,9,18,56,,,,,,
572,49,19 litres,111,9,19,56,,,,,,
573,49,20 litres,111,9,20,56,,,,,,
574,49,21 litres,111,9,21,56,,,,,,
575,49,22 litres,111,9,22,56,,,,,,
576,49,23 litres,111,9,23,56,,,,,,
577,49,24 litres,111,9,24,56,,,,,,
578,49,25 litres,111,9,25,56,,,,,,
579,49,26 litres,111,9,26,56,,,,,,
580,49,27 litres,111,9,27,56,,,,,,
581,49,28 litres,111,9,28,56,,,,,,
582,49,29 litres,111,9,29,56,,,,,,
583,49,30 litres,111,9,30,56,,,,,,
584,49,31 litres,111,9,31,56,,,,,,
585,49,32 litres,111,9,32,56,,,,,,
586,49,33 litres,111,9,33,56,,,,,,
587,49,34 litres,111,9,34,56,,,,,,
588,49,35 litres,111,9,35,56,,,,,,
589,49,36 litres,111,9,36,56,,,,,,
590,49,37 litres,111,9,37,56,,,,,,
591,49,38 litres,111,9,38,56,,,,,,
592,49,39 litres,111,9,39,56,,,,,,
